Suburb,Type,Price,Result,Seller,Date,Bedroom,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Latitude,Longtitude,RegionName
Balwyn,Townhouse,1472000,Sold,Noel,16/07/2016,3,2,2,306,1995,Boroondara City Council,-37.8106,145.0848,Southern Metropolitan
Balwyn,House,1700000,Passed In,Marshall,30/07/2016,3,1,1,672,1935,Boroondara City Council,-37.8099,145.0792,Southern Metropolitan
Balwyn,House,1850000,Passed In,Fletchers,6/08/2016,3,1,1,1015,1930,Boroondara City Council,-37.8074,145.0826,Southern Metropolitan
Balwyn,Unit,805000,Sold,Noel,6/08/2016,3,1,1,209,1975,Boroondara City Council,-37.8125,145.0901,Southern Metropolitan
Balwyn,Unit,625000,Passed In,Jellis,13/08/2016,2,1,1,115,1960,Boroondara City Council,-37.8122,145.0879,Southern Metropolitan
Balwyn,Unit,730000,Sold,hockingstuart,28/08/2016,2,1,1,130,1960,Boroondara City Council,-37.812,145.0876,Southern Metropolitan
Balwyn,House,1500000,Sold Prior,Noel,28/08/2016,3,2,2,404,2011,Boroondara City Council,-37.8075,145.1011,Southern Metropolitan
Balwyn,House,1850000,Sold,Fletchers,28/08/2016,3,1,1,607,1950,Boroondara City Council,-37.8058,145.0781,Southern Metropolitan
Balwyn,House,2100000,Sold,Marshall,3/09/2016,2,1,1,659,1920,Boroondara City Council,-37.8094,145.0807,Southern Metropolitan
Balwyn,House,1800000,Passed In,Marshall,3/09/2016,4,2,2,715,1985,Boroondara City Council,-37.811,145.0958,Southern Metropolitan
Balwyn,Townhouse,1255000,Sold,Noel,3/09/2016,2,1,1,208,2000,Boroondara City Council,-37.8128,145.0975,Southern Metropolitan
Balwyn,House,2410000,Sold,Fletchers,24/09/2016,4,2,1,685,1940,Boroondara City Council,-37.8056,145.071,Southern Metropolitan
Balwyn,House,1800000,Passed In,Jellis,8/10/2016,3,2,2,577,1948,Boroondara City Council,-37.8032,145.0693,Southern Metropolitan
Balwyn,House,2730000,Sold,RT,15/10/2016,4,3,2,674,1997,Boroondara City Council,-37.8068,145.0786,Southern Metropolitan
Balwyn,Townhouse,1400000,Passed In,Noel,12/11/2016,4,3,2,241,2009,Boroondara City Council,-37.8042,145.1042,Southern Metropolitan
Balwyn,House,3270000,Sold,Fletchers,12/11/2016,4,2,4,935,1927,Boroondara City Council,-37.8157,145.0795,Southern Metropolitan
Balwyn,House,2188000,Sold,Marshall,19/11/2016,4,2,2,752,1981,Boroondara City Council,-37.8149,145.0747,Southern Metropolitan
Balwyn,Unit,755000,Passed In,Noel,19/11/2016,2,1,1,213,1980,Boroondara City Council,-37.8092,145.0789,Southern Metropolitan
Balwyn,House,3401000,Sold,Jellis,27/11/2016,3,2,1,706,1930,Boroondara City Council,-37.8161,145.0748,Southern Metropolitan
Balwyn,House,1750000,Passed In,Jellis,27/11/2016,3,2,3,613,1943,Boroondara City Council,-37.8056,145.0688,Southern Metropolitan
Balwyn,Unit,1070000,Sold After Auction,Philip,3/12/2016,3,2,2,206,1998,Boroondara City Council,-37.8161,145.0812,Southern Metropolitan
Balwyn,House,2570000,Passed In,RT,3/12/2016,5,3,2,715,2009,Boroondara City Council,-37.8028,145.0768,Southern Metropolitan
Balwyn,House,2400000,Passed In,RW,3/12/2016,4,2,2,744,1985,Boroondara City Council,-37.8147,145.0748,Southern Metropolitan
Balwyn,Unit,806000,Sold,Noel,3/12/2016,2,1,1,122,1977,Boroondara City Council,-37.8124,145.0916,Southern Metropolitan
Balwyn,House,4000000,Passed In,Jellis,3/12/2016,6,4,7,2051,1935,Boroondara City Council,-37.8051,145.1016,Southern Metropolitan
Balwyn,House,2250000,Passed In,Noel,3/12/2016,5,3,2,600,2006,Boroondara City Council,-37.8061,145.0801,Southern Metropolitan
Balwyn,House,905000,Sold,Kay,10/12/2016,3,1,2,281,1995,Boroondara City Council,-37.8013,145.0652,Southern Metropolitan
Balwyn,Townhouse,1367000,Sold,Jellis,10/12/2016,3,2,2,219,2003,Boroondara City Council,-37.8125,145.0849,Southern Metropolitan
Balwyn,House,2550000,Sold,Marshall,10/12/2016,5,3,2,642,1930,Boroondara City Council,-37.8096,145.0735,Southern Metropolitan
Balwyn,Unit,754000,Passed In,Marshall,18/03/2017,2,1,1,87,1990,Boroondara City Council,-37.8134,145.081,Southern Metropolitan
Balwyn,Townhouse,1680000,Sold,Fletchers,22/04/2017,3,3,1,329,2005,Boroondara City Council,-37.8101,145.0844,Southern Metropolitan
Balwyn,Unit,725000,Passed In,Noel,27/05/2017,2,1,1,136,1975,Boroondara City Council,-37.80626,145.08776,Southern Metropolitan
Balwyn,Unit,602000,Sold,Noel,27/05/2017,2,1,1,1129,1960,Boroondara City Council,-37.81623,145.0841,Southern Metropolitan
Balwyn,House,2380000,Sold,Ray,17/06/2017,3,2,2,752,1938,Boroondara City Council,-37.80648,145.08274,Southern Metropolitan
Balwyn,House,2100000,Passed In,hockingstuart,17/06/2017,1,1,1,678,2016,Boroondara City Council,-37.80292,145.06424,Southern Metropolitan
Balwyn,House,3050000,Passed In,RT,17/06/2017,4,4,2,613,2009,Boroondara City Council,-37.81167,145.08595,Southern Metropolitan
Balwyn,House,2330000,Sold,Jellis,15/07/2017,3,2,4,656,1970,Boroondara City Council,-37.8079,145.09162,Southern Metropolitan
Balwyn,House,2360000,Sold,Fletchers,12/08/2017,4,3,2,848,1926,Boroondara City Council,-37.81462,145.08776,Southern Metropolitan
Balwyn,House,2750000,Passed In,hockingstuart,9/09/2017,5,5,2,1235,2016,Boroondara City Council,-37.80563,145.10304,Southern Metropolitan
Balwyn,House,2730000,Sold,Jellis,16/09/2017,3,2,2,679,1940,Boroondara City Council,-37.80576,145.06979,Southern Metropolitan
Balwyn,House,2580000,Passed In,Marshall,23/09/2017,5,5,2,621,2009,Boroondara City Council,-37.80199,145.06486,Southern Metropolitan
Balwyn,House,1425000,Sold,Ray,14/10/2017,3,1,2,317,1994,Boroondara City Council,-37.81266,145.09329,Southern Metropolitan
Balwyn,House,3600000,Passed In,Fletchers,14/10/2017,5,4,3,611,2017,Boroondara City Council,-37.8184,145.08624,Southern Metropolitan
Balwyn,House,3300000,Passed In,Marshall,21/10/2017,3,2,2,998,1955,Boroondara City Council,-37.81691,145.07615,Southern Metropolitan
Balwyn,House,2600000,Passed In,Noel,21/10/2017,4,3,2,650,1940,Boroondara City Council,-37.80824,145.07432,Southern Metropolitan
Balwyn,House,3350000,Sold,Fletchers,21/10/2017,5,4,2,600,2011,Boroondara City Council,-37.80984,145.08321,Southern Metropolitan
Balwyn,House,2400000,Passed In,Marshall,28/10/2017,3,1,2,893,1948,Boroondara City Council,-37.80513,145.09383,Southern Metropolitan
Balwyn,House,3320000,Passed In,Marshall,28/10/2017,5,4,2,673,2013,Boroondara City Council,-37.80198,145.06523,Southern Metropolitan
Balwyn,House,2450000,Sold Prior,Nelson,11/11/2017,5,3,2,725,1970,Boroondara City Council,-37.8111,145.0782,Southern Metropolitan
Balwyn,House,5650000,Passed In,Marshall,18/11/2017,4,3,2,1561,1915,Boroondara City Council,-37.8158,145.0777,Southern Metropolitan
Balwyn,House,2650000,Sold,Fletchers,9/12/2017,4,3,2,663,1940,Boroondara City Council,-37.80708,145.07156,Southern Metropolitan
Balwyn,House,4600000,Passed In,Fletchers,6/01/2018,5,5,2,1242,1952,Boroondara City Council,-37.81654,145.07165,Southern Metropolitan
Balwyn,House,2800000,Passed In,hockingstuart,3/03/2018,5,2,2,1105,1935,Boroondara City Council,-37.8092,145.10299,Southern Metropolitan
Balwyn,House,2360000,Passed In,Fletchers,3/03/2018,5,2,3,678,1930,Boroondara City Council,-37.80596,145.0694,Southern Metropolitan
Balwyn,House,2140000,Sold,Jellis,3/03/2018,4,2,3,525,1910,Boroondara City Council,-37.81705,145.08319,Southern Metropolitan
Balwyn,House,1720000,Passed In,Jellis,17/03/2018,3,1,0,604,1950,Boroondara City Council,-37.81151,145.09528,Southern Metropolitan
Balwyn,House,2801000,Sold Prior,Fletchers,17/03/2018,5,2,2,1280,2006,Boroondara City Council,-37.80467,145.10322,Southern Metropolitan
Balwyn North,House,2525000,Passed In,Jellis,16/04/2016,4,2,2,1235,1960,Boroondara City Council,-37.7988,145.089,Southern Metropolitan
Balwyn North,House,1572000,Sold,hockingstuart,7/05/2016,4,2,2,662,1965,Boroondara City Council,-37.798,145.1007,Southern Metropolitan
Balwyn North,House,1230000,Sold,Noel,14/05/2016,3,3,1,310,2012,Boroondara City Council,-37.7949,145.1014,Southern Metropolitan
Balwyn North,House,2600000,Passed In,Barry Plant,14/05/2016,5,3,3,637,2008,Boroondara City Council,-37.7898,145.0967,Southern Metropolitan
Balwyn North,House,1950000,Sold,Fletchers,14/05/2016,3,3,2,665,1970,Boroondara City Council,-37.7889,145.0904,Southern Metropolitan
Balwyn North,House,685000,Sold Prior,Jellis,22/05/2016,2,1,1,177,1975,Boroondara City Council,-37.7935,145.0679,Southern Metropolitan
Balwyn North,House,1335000,Sold,Fletchers,22/05/2016,3,2,2,368,2009,Boroondara City Council,-37.7846,145.0935,Southern Metropolitan
Balwyn North,House,1660000,Passed In,hockingstuart,28/05/2016,4,3,2,737,1950,Boroondara City Council,-37.7975,145.0961,Southern Metropolitan
Balwyn North,House,1260000,Passed In,hockingstuart,28/05/2016,3,2,2,458,1997,Boroondara City Council,-37.7908,145.0991,Southern Metropolitan
Balwyn North,House,1500000,Sold,hockingstuart,12/06/2016,3,1,1,800,1950,Boroondara City Council,-37.8023,145.0976,Southern Metropolitan
Balwyn North,House,2200000,Passed In,Noel,12/06/2016,5,3,2,900,1955,Boroondara City Council,-37.7868,145.0677,Southern Metropolitan
Balwyn North,House,4000000,Passed In,Marshall,18/06/2016,5,5,4,1364,2013,Boroondara City Council,-37.7961,145.0859,Southern Metropolitan
Balwyn North,House,1875000,Passed In,Fletchers,27/06/2016,5,3,2,842,1961,Boroondara City Council,-37.7854,145.0869,Southern Metropolitan
Balwyn North,House,1530000,Passed In,hockingstuart,27/06/2016,4,2,2,701,1960,Boroondara City Council,-37.7839,145.0954,Southern Metropolitan
Balwyn North,House,1700000,Passed In,Jellis,27/06/2016,3,2,5,754,1960,Boroondara City Council,-37.786,145.0886,Southern Metropolitan
Balwyn North,House,1620000,Sold,Jellis,16/07/2016,4,2,1,654,1960,Boroondara City Council,-37.7885,145.0854,Southern Metropolitan
Balwyn North,House,1903000,Sold,Noel,16/07/2016,3,1,2,713,1950,Boroondara City Council,-37.7982,145.0816,Southern Metropolitan
Balwyn North,House,1836000,Sold,Jellis,30/07/2016,4,2,2,939,1957,Boroondara City Council,-37.7998,145.0862,Southern Metropolitan
Balwyn North,House,3250000,Passed In,Jellis,6/08/2016,3,4,2,886,2013,Boroondara City Council,-37.804,145.0951,Southern Metropolitan
Balwyn North,House,1575000,Passed In,Noel,6/08/2016,3,2,2,645,1953,Boroondara City Council,-37.7851,145.0957,Southern Metropolitan
Balwyn North,House,1700000,Passed In,Fletchers,13/08/2016,3,2,3,763,1960,Boroondara City Council,-37.7935,145.0865,Southern Metropolitan
Balwyn North,House,1750000,Passed In,Noel,13/08/2016,2,1,2,854,1948,Boroondara City Council,-37.7971,145.0672,Southern Metropolitan
Balwyn North,House,1900000,Passed In,One,22/08/2016,4,2,4,587,1960,Boroondara City Council,-37.7841,145.0953,Southern Metropolitan
Balwyn North,House,2150000,Passed In,Noel,28/08/2016,4,2,2,730,1960,Boroondara City Council,-37.7993,145.0869,Southern Metropolitan
Balwyn North,House,1770000,Passed In,Fletchers,28/08/2016,3,2,1,720,1955,Boroondara City Council,-37.7938,145.0838,Southern Metropolitan
Balwyn North,Townhouse,1315000,Sold,hockingstuart,3/09/2016,3,2,2,260,2000,Boroondara City Council,-37.7966,145.1021,Southern Metropolitan
Balwyn North,House,1500000,Passed In,Jellis,3/09/2016,3,2,1,778,1950,Boroondara City Council,-37.7939,145.0789,Southern Metropolitan
Balwyn North,House,3230000,Sold,Jellis,3/09/2016,4,4,3,1135,1960,Boroondara City Council,-37.8014,145.0892,Southern Metropolitan
Balwyn North,House,1740000,Passed In,Jellis,10/09/2016,4,2,2,610,1993,Boroondara City Council,-37.7843,145.0891,Southern Metropolitan
Balwyn North,House,2575000,Passed In,Jellis,10/09/2016,4,3,2,657,2006,Boroondara City Council,-37.7981,145.0904,Southern Metropolitan
Balwyn North,House,1388800,Sold,Jellis,10/09/2016,3,2,1,517,1970,Boroondara City Council,-37.783,145.0926,Southern Metropolitan
Balwyn North,Unit,1040000,Sold,Fletchers,24/09/2016,2,1,1,250,1995,Boroondara City Council,-37.7996,145.0959,Southern Metropolitan
Balwyn North,House,2130000,Passed In,RW,8/10/2016,4,3,2,1274,1970,Boroondara City Council,-37.7822,145.0907,Southern Metropolitan
Balwyn North,House,3690000,Sold,RW,8/10/2016,4,4,2,624,1967,Boroondara City Council,-37.802,145.0797,Southern Metropolitan
Balwyn North,House,1750000,Passed In,RW,15/10/2016,5,2,2,710,1955,Boroondara City Council,-37.7907,145.0916,Southern Metropolitan
Balwyn North,House,2000000,Sold,Fletchers,15/10/2016,5,2,2,1002,1950,Boroondara City Council,-37.796,145.0984,Southern Metropolitan
Balwyn North,House,1480000,Passed In,Jellis,15/10/2016,3,1,4,605,1950,Boroondara City Council,-37.7951,145.0696,Southern Metropolitan
Balwyn North,House,1818000,Sold,Fletchers,15/10/2016,3,1,1,722,1930,Boroondara City Council,-37.7956,145.0829,Southern Metropolitan
Balwyn North,House,1750000,Passed In,Jellis,7/11/2016,5,3,2,705,2013,Boroondara City Council,-37.7851,145.0775,Southern Metropolitan
Balwyn North,House,1850000,Passed In,Jellis,7/11/2016,4,2,2,619,1990,Boroondara City Council,-37.8025,145.0843,Southern Metropolitan
Balwyn North,House,2205000,Sold,Fletchers,19/11/2016,4,2,2,1010,1950,Boroondara City Council,-37.7982,145.0903,Southern Metropolitan
Balwyn North,House,2100000,Passed In,Jellis,19/11/2016,3,2,3,949,1940,Boroondara City Council,-37.796,145.0696,Southern Metropolitan
Balwyn North,Townhouse,1238000,Sold,Fletchers,27/11/2016,3,2,2,186,2010,Boroondara City Council,-37.8028,145.0828,Southern Metropolitan
Balwyn North,House,1320000,Sold,Noel,27/11/2016,3,1,0,635,1960,Boroondara City Council,-37.7982,145.0839,Southern Metropolitan
Balwyn North,House,1651000,Sold,Nelson,27/11/2016,3,1,2,657,1960,Boroondara City Council,-37.7895,145.0985,Southern Metropolitan
Balwyn North,House,1920000,Sold,Marshall,27/11/2016,5,3,2,900,1955,Boroondara City Council,-37.7868,145.0677,Southern Metropolitan
Balwyn North,House,1560000,Sold,RT,27/11/2016,5,2,3,845,1980,Boroondara City Council,-37.7898,145.1021,Southern Metropolitan
Balwyn North,House,1905000,Sold,Noel,3/12/2016,4,2,2,647,1955,Boroondara City Council,-37.7917,145.0868,Southern Metropolitan
Balwyn North,House,3300000,Passed In,hockingstuart,3/12/2016,5,4,2,760,2015,Boroondara City Council,-37.7907,145.0907,Southern Metropolitan
Balwyn North,House,1900000,Passed In,Fletchers,3/12/2016,4,2,2,642,1955,Boroondara City Council,-37.7988,145.0726,Southern Metropolitan
Balwyn North,House,2251000,Sold,Marshall,3/12/2016,3,1,2,888,1950,Boroondara City Council,-37.8002,145.0949,Southern Metropolitan
Balwyn North,House,2205000,Passed In,RW,3/12/2016,4,2,2,750,1950,Boroondara City Council,-37.7906,145.0788,Southern Metropolitan
Balwyn North,House,1265000,Sold,hockingstuart,3/12/2016,3,2,1,347,2011,Boroondara City Council,-37.7947,145.1035,Southern Metropolitan
Balwyn North,House,1702000,Passed In,Jellis,10/12/2016,4,2,2,715,1939,Boroondara City Council,-37.7943,145.083,Southern Metropolitan
Balwyn North,House,2910000,Sold,Marshall,10/12/2016,4,3,2,1070,1992,Boroondara City Council,-37.7975,145.0716,Southern Metropolitan
Balwyn North,House,1250000,Passed In,Marshall,25/02/2017,4,2,2,644,1950,Boroondara City Council,-37.7997,145.0993,Southern Metropolitan
Balwyn North,House,1900000,Sold,Fletchers,25/02/2017,6,3,2,808,1974,Boroondara City Council,-37.7842,145.0921,Southern Metropolitan
Balwyn North,House,1750000,Sold,Kay,4/03/2017,4,2,2,673,1960,Boroondara City Council,-37.7856,145.0918,Southern Metropolitan
Balwyn North,House,1450000,Passed In,Jellis,4/03/2017,3,1,2,665,1950,Boroondara City Council,-37.7862,145.0781,Southern Metropolitan
Balwyn North,House,2614000,Sold,Fletchers,4/03/2017,4,2,2,772,1955,Boroondara City Council,-37.7959,145.0787,Southern Metropolitan
Balwyn North,House,1825000,Sold,Fletchers,4/03/2017,4,2,3,736,1958,Boroondara City Council,-37.7944,145.1028,Southern Metropolitan
Balwyn North,House,1720000,Passed In,Marshall,18/03/2017,4,3,2,869,1950,Boroondara City Council,-37.8002,145.0999,Southern Metropolitan
Balwyn North,House,1675000,Sold,Fletchers,18/03/2017,4,2,2,667,1974,Boroondara City Council,-37.7835,145.0883,Southern Metropolitan
Balwyn North,Townhouse,1680000,Sold,Noel,18/03/2017,4,3,1,362,2014,Boroondara City Council,-37.7987,145.0788,Southern Metropolitan
Balwyn North,House,1900000,Sold,Noel,8/04/2017,2,1,2,667,1955,Boroondara City Council,-37.7926,145.0842,Southern Metropolitan
Balwyn North,House,1725000,Passed In,Marshall,29/04/2017,4,3,2,627,1970,Boroondara City Council,-37.7827,145.0945,Southern Metropolitan
Balwyn North,Unit,700000,Sold,Marshall,13/05/2017,3,1,1,350,1950,Boroondara City Council,-37.7862,145.0739,Southern Metropolitan
Balwyn North,House,1890000,Sold,Jellis,13/05/2017,4,3,2,636,1960,Boroondara City Council,-37.789,145.0938,Southern Metropolitan
Balwyn North,Unit,800000,Passed In,hockingstuart,20/05/2017,2,2,1,196,1994,Boroondara City Council,-37.785,145.0961,Southern Metropolitan
Balwyn North,House,1300000,Passed In,Kay,27/05/2017,3,2,2,975,1985,Boroondara City Council,-37.79673,145.06853,Southern Metropolitan
Balwyn North,Townhouse,1330000,Sold,Marshall,27/05/2017,3,2,1,260,2001,Boroondara City Council,-37.79294,145.08583,Southern Metropolitan
Balwyn North,House,2050000,Sold,Jellis,27/05/2017,4,3,2,526,2006,Boroondara City Council,-37.80365,145.09048,Southern Metropolitan
Balwyn North,House,1940000,Sold,hockingstuart,27/05/2017,5,2,1,629,1940,Boroondara City Council,-37.79238,145.07841,Southern Metropolitan
Balwyn North,House,1590000,Sold,Jellis,27/05/2017,3,1,1,697,1955,Boroondara City Council,-37.78483,145.07477,Southern Metropolitan
Balwyn North,Unit,725000,Sold,Fletchers,27/05/2017,2,1,1,134,1970,Boroondara City Council,-37.79541,145.0657,Southern Metropolitan
Balwyn North,Townhouse,1557000,Sold,RT,17/06/2017,3,2,2,292,2010,Boroondara City Council,-37.80259,145.09878,Southern Metropolitan
Balwyn North,House,2050000,Sold,Jellis,17/06/2017,4,1,1,1138,1950,Boroondara City Council,-37.79284,145.10082,Southern Metropolitan
Balwyn North,House,3200000,Passed In,Jellis,24/06/2017,5,3,2,836,1970,Boroondara City Council,-37.78839,145.07076,Southern Metropolitan
Balwyn North,Unit,682000,Sold,hockingstuart,24/06/2017,2,1,1,140,1970,Boroondara City Council,-37.79334,145.10025,Southern Metropolitan
Balwyn North,House,1275000,Passed In,Fletchers,1/07/2017,3,2,2,226,1965,Boroondara City Council,-37.79495,145.08192,Southern Metropolitan
Balwyn North,Townhouse,1575000,Sold After Auction,Fletchers,8/07/2017,4,2,2,392,2007,Boroondara City Council,-37.80039,145.0961,Southern Metropolitan
Balwyn North,Townhouse,1721000,Sold,Fletchers,15/07/2017,3,2,2,301,1995,Boroondara City Council,-37.79535,145.07131,Southern Metropolitan
Balwyn North,House,2400000,Passed In,hockingstuart,22/07/2017,5,4,2,742,1980,Boroondara City Council,-37.80218,145.10063,Southern Metropolitan
Balwyn North,House,1850000,Sold After Auction,Fletchers,22/07/2017,4,4,3,929,1960,Boroondara City Council,-37.79497,145.10538,Southern Metropolitan
Balwyn North,Unit,950000,Sold,Fletchers,29/07/2017,2,1,1,327,1975,Boroondara City Council,-37.78245,145.09273,Southern Metropolitan
Balwyn North,House,1755000,Sold,Jellis,29/07/2017,4,2,2,605,1938,Boroondara City Council,-37.79466,145.06564,Southern Metropolitan
Balwyn North,House,1460000,Passed In,hockingstuart,12/08/2017,4,2,2,433,1955,Boroondara City Council,-37.78368,145.09545,Southern Metropolitan
Balwyn North,House,2000000,Passed In,hockingstuart,19/08/2017,4,3,4,958,2015,Boroondara City Council,-37.78662,145.07683,Southern Metropolitan
Balwyn North,House,2270000,Passed In,Barry Plant,19/08/2017,4,2,2,654,2010,Boroondara City Council,-37.78458,145.07912,Southern Metropolitan
Balwyn North,House,1890000,Sold,Fletchers,19/08/2017,3,2,1,632,1940,Boroondara City Council,-37.79094,145.07899,Southern Metropolitan
Balwyn North,House,2800000,Sold,Marshall,26/08/2017,5,2,2,1173,1960,Boroondara City Council,-37.80385,145.09094,Southern Metropolitan
